Pedro Antonio De Alarcon	Costumbres	https://covers.openlibrary.org/b/id/3348809-L.jpg	¡Esperamos que les guste esta selección de obras de Pedro Antonio de Alarcón! ¡En esta ocasión presentamos a Costumbres! Aunque hay muchas obras que le gustaría leer, la verdad es que siempre estamos agradecidos con ustedes por haber llegado hasta aquí. ¡Eso nos da la fuerza para seguir luchando para que le llegue a cada uno de ustedes lo mejor de nuestro catálogo! Costumbres es una obra que, seguramente, le gustará mucho leer.
Pedro Antonio De Alarcon	Cuentos amatorios	https://covers.openlibrary.org/b/id/3333466-L.jpg	120 cuentos de Pedro Antonio de Alarcón. Los cuentos de Pedro Antonio de Alarcón son una de las obras más representativas del romanticismo en España. Con una selección de 120 cuentos, es posible disfrutar de obras como El santo guerrero, El espejo de la verdad, El último de los Caballeros, Las meninas de Wilhem Meister, El reloj, Los dos hijos de Don Conrado, La muerte de Don Juan, La novia de Don Gutierre, La muerte de un bandolero, La madre de Carlos V, Los tres besos, El amor de Don Perlimplín con Belisa en su jardín, Las tres gracias y muchos más.
Pedro Antonio De Alarcon	Diario de un testigo de la guerra de africa	https://covers.openlibrary.org/b/id/9705637-L.jpg	2012 es el año en el que se celebran los 200 aniversarios de la muerte de Pedro Antonio de Alarcón, uno de los escritores más importantes de la literatura española. Con motivo de este aniversario, en esta ocasión, se publica Diario de un testigo de la guerra de África. El libro, que fue publicado originalmente en 1845, es el relato de la campaña de Melilla y de la batalla de Isla de Lobos, que el autor vivió como oficial de caballería.
Pedro Antonio De Alarcon	El amigo de la muerte	https://covers.openlibrary.org/b/id/7285392-L.jpg	¡Atrevido!, es el mejor adjetivo para definir esta novela de Pedro Antonio De Alarcon. El amigo de la muerte es una obra maestra de la literatura mexicana que ha sido objeto de numerosas adaptaciones cinematográficas. En esta novela, De Alarcon nos presenta a un hombre que se encarga de hacerles visita a los enfermos terminales. Pero eso no es lo más interesante de la novela. El más interesante es que el personaje principal es un hombre que se llama Muerte. Un hombre que se muestra como un ser compasivo y amable, que se muestra como la mejor opción para morir. Un hombre que se muestra como una especie de ángel de la muerte, pero que es diferente a los que conocemos en la literatura cl
Pedro Antonio De Alarcon	El año en spitzsberg		¡Más de 1000 aventuras en un libro! El año en Spitzbergers es una novela de aventuras que combina la vida cotidiana con la lucha por la supervivencia en uno de los lugares más inhóspitos de la Tierra, la isla de Spitzbergers. De Alarcon nos transporta a una comunidad de científicos y sobrevivientes en la isla para compartir con nosotros sus días más extraños y desconocidos. Esperamos que disfrutes de la lectura!
Pedro Antonio De Alarcon	El capitan veneno	https://covers.openlibrary.org/b/id/6914637-L.jpg	¡Un clásico de la literatura española! El Capitán Veneno es uno de los clásicos de la literatura española. Publicado por primera vez en 1839, esta novela de Pedro Antonio de Alarcón sigue siendo una obra de referencia en la literatura universitaria. Con una trama en la que se combinan la política y la pasión, El Capitán Veneno es una obra de gran calidad literaria que merece la pena leer.
Pedro Antonio De Alarcon	El clavo	https://covers.openlibrary.org/b/id/11866504-L.jpg	¡Leíamos El clavo hace más de 150 años y sigue siendo uno de los textos más relevantes y contemporáneos de la literatura universal! El clavo es una obra maestra de la literatura universal, donde Pedro Antonio de Alarcón nos narra la historia de Pedro, un joven que vive en un pueblo de la provincia española en el siglo XVIII. Pedro es un chico curioso, que no se conforma con la vida que le rodea y decide emprender un viaje para conocer el mundo. El clavo es una novela realista, naturalista y poética que aborda temas como la identidad, el amor, la educación, la justicia, el poder y la libertad.
Pedro Antonio De Alarcon	El coro de angeles		1850. Puebla de los Angeles, Nueva Esparta. Ana Maria de Iturbide, hija del presidente de la república, se enamora de Ramiro, un joven estudiante de medicina. La tradición, la religión y la propia familia se oponen a su amor, pero Ana Maria y Ramiro se escapan para vivir juntos. Cuando son descubiertos, la madre de Ana Maria se venga de Ramiro arrastrándolo a la locura y muriendo en la misma. Ana Maria, que ha perdido a su amado y a su madre, se retira al convento. 1853. Ana Maria se ve obligada a abandonar el convento debido a una epidemia de cólera. En su huida, se encuentra con Ramiro, que ha sido curado por el beato Francisco J
Pedro Antonio De Alarcon	El examen de maridos	https://covers.openlibrary.org/b/id/3334636-L.jpg	El examen de maridos es un clásico de la literatura española que sigue siendo actual y refrescante gracias a su humor y a la calidad de su escritura. Pedro Antonio de Alarcón, con un estilo lírico y elegante, nos narra la historia de un hombre casado que, desencantado con su esposa, decide divorciarse para casarse con otra mujer. La obra, de tema universal, es una reflexión sobre la vida matrimonial y sobre la verdadera naturaleza de la pasión amorosa.
Pedro Antonio De Alarcon	El final de norma	https://covers.openlibrary.org/b/id/10063851-L.jpg	100 años después de la muerte de Nietzsche, hay una generación que se siente libre de la necesidad de creer en Dios y la moral, pero que no ha encontrado todavía una alternativa convincente para reemplazarlo. El filósofo Pedro Antonio De Alarcon analiza en El final de norma la crisis de significado que estamos viviendo y la necesidad de redefinir la moral para adaptarnos al mundo de la ciencia y la tecnología. Un libro que habla de la feliz vida sin Dios ni moral, pero también de la necesidad de encontrar un sentido en una realidad que nos parece cada vez más aleatoria y desordenada.
Pedro Antonio De Alarcon	El sombrero de tres picos	https://covers.openlibrary.org/b/id/1048779-L.jpg	¡Esperamos que os guste! El sombrero de tres picos es la obra más famosa de Pedro Antonio de Alarcón. El libro cuenta la historia de una joven que se enamora de un hombre que lleva un sombrero con tres picos. El protagonista es Juana la Bonita, una mujer llena de encanto y belleza, que vive en un pueblo de la provincia española de la provincia de Ciudad Real. El autor narra los hechos con un lenguaje vivo y descriptivo, con una intensidad y una sensualidad que nos permite sentirnos totalmente inmersos en la historia.
Pedro Antonio De Alarcon	La alpujarra	https://covers.openlibrary.org/b/id/6159836-L.jpg	¡Descarga gratis La alpujarra de Pedro Antonio de Alarcon! La Alpujarra es una obra de teatro de Pedro Antonio de Alarcon. Se estrenó en el Teatro Español de Madrid en 1868. Se trata de una comedia en tres actos y en verso. Es considerada una obra maestra del teatro costumbrista español.
Pedro Antonio De Alarcon	La buenaventura	https://covers.openlibrary.org/b/id/13931479-L.jpg	Óscar es un hombre de 35 años, casado y con dos hijos pequeños. Vive en una ciudad de la Costa del Sol, en un piso de nueva construcción, muy acogedor y limpio. Óscar es un hombre muy trabajador, tiene un negocio de construcción, que le ha permitido adquirir bienes materiales, pero sobre todo unas condiciones de vida muy agradables. Óscar es un hombre muy respetado en su entorno, está muy contento con su vida, tiene muy buenos amigos y parece que no le falta nada. Pero, ¿qué es lo que hace falta para ser feliz?
Pedro Antonio De Alarcon	La culpa busca la pena		1839. Durante la epidemia de cólera que se cobró miles de vidas en Londres, la doctora Mary Griffiths se enfrenta a una misteriosa enfermedad que parece haberse desencadenado en la cárcel de Newgate, donde se encuentra condenados a muerte por asesinato. La doctora Mary Griffiths se enfrenta a una misteriosa enfermedad que parece haberse desencadenado en la cárcel de Newgate, donde se encuentra condenados a muerte por asesinato. La culpa busca la pena es la primera novela de la trilogía del detective Thomas Silkstone, la cual mezcla elementos históricos con la ficción más oscura y fascinante.
Pedro Antonio De Alarcon	La mujer alta	https://covers.openlibrary.org/b/id/13511665-L.jpg	¡La mujer alta, el libro más divertido y original de este año!
Pedro Antonio De Alarcon	Lo que se oye desde una silla del prado		¡Qué maravilla! Deja de mirarnos desde la silla del prado, deja de mirarnos desde tu cama, deja de mirarnos desde tu mesa, deja de mirarnos desde tu silla, deja de mirarnos desde tu piso, deja de mirarnos desde tu lote, deja de mirarnos desde tu calle, deja de mirarnos desde tu barrio, deja de mirarnos desde tu ciudad, deja de mirarnos desde tu provincia, deja de mirarnos desde tu país, deja de mirarnos desde tu continente, deja de mirarnos desde tu planeta, deja de mirarnos desde tu universo, deja de mirarnos desde tu dimensión, deja de mirarnos desde tu multiverso, deja de mirarnos desde tu cosmos, deja de
Pedro Antonio De Alarcon	Los ojos negros	https://covers.openlibrary.org/b/id/11895801-L.jpg	¡Esta novela es imprescindible para aquellos que aman a Gabriel Garcia Marquez! Los ojos negros es la primera novela de Pedro Antonio De Alarcon, escrita en 1964 y publicada por primera vez en 1986. La obra se desarrolla en la Colombia de la década de 1960 y cuenta la historia de un hombre que, tras una enfermedad, comienza a ver lo que realmente es, lo que se esconde detrás de las apariencias. Un texto que mezcla realidad y fantasía, con una estética única que recuerda a Garcia Marquez, y que se convierte en una auténtica obra maestra.
Pedro Antonio De Alarcon	Moros y cristianos	https://covers.openlibrary.org/b/id/14060314-L.jpg	¡Moros y cristianos!, de Pedro Antonio de Alarcón, es la novela más leída de la literatura española del siglo XIX. Es un clásico de la literatura universal y una de las obras que mejor se conoce en España. Ahora, en esta edición, encontrará una lectura más fácil y divertida gracias al formato de bolsillo.
Pedro Antonio De Alarcon	Novela natural	https://covers.openlibrary.org/b/id/13745501-L.jpg	¡Muy interesante! Novela natural es la primera novela realista publicada en España. La obra de Pedro Antonio de Alarcón es la primera novela realista publicada en España, y en ella el autor muestra con clara intención didáctica cómo se debe vivir en el campo. Es un libro que aborda temas como el trabajo, la educación, la religión, la familia y la amistad.
Claudio Alas	La herencia de la sangre		¡Una novela de misterio y suspense que se entrelaza con la historia de un pueblo! Claudio Alas, autor de La casa del aire, nos regala una nueva historia que mezcla la vida cotidiana con la misteriosa historia de un pueblo. La herencia de la sangre es un libro que no se puede dejar de leer, con múltiples enredos que se resuelven poco a poco hasta el final, y con una trama que se nos lleva.
Leopoldo Alas “clarin”	A 0´50 el poeta		105 poesías que cuentan la vida, desde la muerte hasta la infancia, desde el amor hasta la muerte del amor, desde la angustia hasta la alegría, desde la inquietud hasta el descanso, desde la melancolía hasta la esperanza, desde la soledad hasta el amor, desde el amor hasta la muerte. 105 poemas que cuentan la vida de Leopoldo Alas “clarin”, un poeta que no se olvida nunca de vivir y de contarlo.
Leopoldo Alas “clarin”	Adios cordera	https://covers.openlibrary.org/b/id/11585156-L.jpg	¡Adiós cordera! es un libro que se publicó en 1900, en el que se ve la realidad de la clase media de la época, con todo su anhelo por la adquisición de bienes materiales. En él se presenta la vida de una familia acomodada de la época, con todos sus deseos, anhelos, amores y odios, en un estilo literario que es típico de Leopoldo Alas “Clarin”.
Leopoldo Alas “clarin”	Algo sobre teodoro guerrero		¡Este es el libro que todos hablan! El autor Leopoldo Alas “Clarin” nos presenta a Teodoro Guerrero, un hombre que ha vivido la historia de España durante el siglo XIX. Nos lleva de la corte de Isabel II a la Primera República, pasando por la Revolución de 1868 y la Guerra Civil. Un personaje unico, despiadado y con mucho humor que se convierte en un narrador fiable de los acontecimientos más importantes de su tiempo.
Leopoldo Alas “clarin”	Amor e´furbo		Óscar Díaz, un joven de provincias, llega a Madrid con la intención de conseguir dinero y gloria. Su amigo don Juan, le presenta a doña Guiomar, una mujer mayor que él, pero con la cual se enamora. A partir de ese momento, todo cambia, y Óscar se ve obligado a afrontar la realidad de la vida y de los hombres. Leopoldo Alas “Clarin” nos presenta en Amor e´furbo, una obra maestra de la literatura española, llena de humor y sátira.
Leopoldo Alas “clarin”	Apolo en pafos	https://covers.openlibrary.org/b/id/9841060-L.jpg	¡Intriga, pasión y misterio en una obra maestra del siglo XIX! Leopoldo Alas “clarin” nos invita a viajar a la antigua Roma y a la isla de Chipre para conocer a Dionisio, el último rey de Roma, y a la bella y misteriosa Dido, reina de Cartago. Un libro imprescindible para descubrir la historia y la cultura antigua.
Leopoldo Alas “clarin”	Aprensiones		25 ensayos de Leopoldo Alas “Clarin” en los que se reflexiona sobre temas sociales, políticos y culturales de su época. Un libro que, como dice el mismo autor, es “un compendio de aprensiones, de cosas que creí haber aprendido durante mi vida, pero que en realidad solo he aprendido a medida que he ido viviendo”.
Leopoldo Alas “clarin”	Avecilla	https://covers.openlibrary.org/b/id/4911387-L.jpg	¡Espera, espera, eso ya viene en la siguiente página! Avecilla es un libro de cuentos para adultos que sigue el estilo y la temática de Clarín. Leopoldo Alas “Clarin” nos lleva a un viaje por la imaginación y nos muestra lo que puede ser la literatura, en una obra que mezcla la sátira y la ironía con el humor y la parodia, y que nos hace reír y pensar al mismo tiempo.
Leopoldo Alas “clarin”	Benedictino	https://covers.openlibrary.org/b/id/6444262-L.jpg	¡Aquí está uno de los clásicos de la literatura española! Benedictino es una novela de Leopoldo Alas “Clarin” que nos lleva al Madrid de finales del siglo XIX, con todo su entorno histórico y social. Un libro que sigue siendo actual y que nos habla de problemas que persisten en nuestra sociedad: la búsqueda de la felicidad, la necesidad de pertenecer a un grupo, el sentido de la amistad… Benedictino es, sin duda, una de las obras más importantes de la literatura española.
Leopoldo Alas “clarin”	Boroña		¡Boroña, la novela más leída de Leopoldo Alas, "Clarin", está en Kindle!
Leopoldo Alas “clarin”	Bustamante	https://covers.openlibrary.org/b/id/970831-L.jpg	¡Hazme la vista gorda! Se trata de la primera novela publicada por Leopoldo Alas “Clarin” bajo el seudónimo de “Quiroga”. Es una obra maestra de la literatura española que narraba la historia de un hombre que se convierte en víctima de sus propias obsesiones. Bustamante es un personaje cuya vida se ve transformada por la aparición de una mujer que se convertirá en su única pasión. La novela, escrita con una prosa desgastada, pero llena de encanto y elegancia, es un estudio de la vida, la pasión, la obsesión y el amor.
Leopoldo Alas “clarin”	Cambio de luz	https://covers.openlibrary.org/b/id/9581446-L.jpg	¡Qué cambio de luz! El autor de La Regenta nos presenta en esta obra uno de sus personajes más interesantes: el poeta Antonio Azorín. Este es un retrato de un hombre que abandona el pessimismo para acercarse a la vida con nuevas miradas, con la pasión renovada y con la sabiduría del tiempo. Cambio de luz es un texto que inspira y que hace reflexionar.
Leopoldo Alas “clarin”	Canovas	https://covers.openlibrary.org/b/id/4477921-L.jpg	¡Leopoldo Alas “Clarin”: Canovas! En esta obra se muestra la figura de Antonio Cánovas del Castillo, personaje que ha sido uno de los más polémicos de la historia de España. Leopoldo Alas “Clarin” nos cuenta con detalles cómo Canovas llegó a ser un hombre clave en la historia de España, desde sus inicios como funcionario hasta convertirse en el líder del Partido Constitucional y el padre de la Restauración.
Leopoldo Alas “clarin”	Cristales	https://covers.openlibrary.org/b/id/14112069-L.jpg	¡Una de las obras maestras de la literatura española moderna! Cristales es una novela cuyos temas centrales son el cambio, el renacimiento, la muerte, el amor y la soledad. Leopoldo Alas “clarin” es un escritor con un estilo propio y muy distintivo que, en esta obra, demuestra ser un maestro de la prosa.
Leopoldo Alas “clarin”	Critica popular	https://covers.openlibrary.org/b/id/6483695-L.jpg	¡Ayuda! Me han dado un libro de crítica literaria. No sé cómo leerlo.
Leopoldo Alas “clarin”	Cuento futuro	https://covers.openlibrary.org/b/id/11207691-L.jpg	¡Por fin! En Cuento futuro Leopoldo Alas “clarin” nos muestra la España de mañana. Nos describe la vida en un futuro cercano, un mundo de avances tecnológicos y cambios sociales que es absolutamente plausible. Cuento futuro es un texto que nos hace pensar en qué mundo queremos vivir.
Leopoldo Alas “clarin”	Cuervo	https://covers.openlibrary.org/b/id/13943871-L.jpg	¡Cuervo es un clásico de la literatura española! Escrito por Leopoldo Alas “clarin” a finales del siglo XIX, es un libro que sigue siendo actual hoy en día. La obra es una sátira de la sociedad española de la época, y es a la vez un retrato realista de la burguesía y de los valores que ella promovía. Es un libro que nos permite comprender mejor la historia de España, y que sigue siendo relevante para entender nuestro presente.
Leopoldo Alas “clarin”	Cuesta abajo	https://covers.openlibrary.org/b/id/11466084-L.jpg	¡Cuesta abajo es una novela de Leopoldo Alas “Clarin” que combina la satíra, el humor y la sátira social para denunciar los vicios de la sociedad de su tiempo! Publicada en 1899, Cuesta abajo sigue siendo actual porque se trata de un texto que aborda temas tan universales como la corrupción, la hipocresía, el fanatismo y el conformismo. Leopoldo Alas “Clarin” se muestra en Cuesta abajo como un autor comprometido con la realidad y con la defensa de los valores humanísticos.
Leopoldo Alas “clarin”	De la comision		Óscar Esquivel, profesor de la Universidad Complutense de Madrid, presenta esta reedición de De la comisión de Leopoldo Alas, “Clarin”, con motivo de su centenario, editada por la Real Academia Española. Esquivel nos presenta un texto que es más que una novela, es un documento de la historia social, una obra de ensayo, una investigación sociológica y un estudio de la vida cotidiana de los siglos XIX y XX. Un texto que se convierte en una reflexión sobre la historia, la sociedad y la vida, que nos invita a mirarnos en el espejo de la obra de uno de los grandes escritores de la literatura española.
Leopoldo Alas “clarin”	Doble via	https://covers.openlibrary.org/b/id/12799839-L.jpg	¡Muy bueno este libro! Es muy interesante ver cómo se mueven las ideas y cómo se dan vueltas alrededor de una idea básica. Me ha gustado mucho y me ha sorprendido la calidad de escritura.
Leopoldo Alas “clarin”	Doctor angelicus		150 años después de su publicación, "Doctor Angelicus" es una novela moderna que sigue siendo actual. Leopoldo Alas "Clarin" se centra en el papel de la Iglesia en la sociedad del siglo XIX, pero con mensajes que son relevantes hoy en día. Una obra maestra que combina la sátira, la ironía y la comedia con la profundidad filosófica.
Leopoldo Alas “clarin”	Dos sabios	https://covers.openlibrary.org/b/id/10672413-L.jpg	¡Sabadía doble! Dos grandes escritores nos proponen en Dos sabios dos historias de la sabiduría que nos enseñan que es mejor ser sabios que ricos. Leopoldo Alas “Clarin” nos recuerda que hay sabidurías que se nos enseñan desde la infancia y que hacen de nosotros personas más capaces de vivir. La historia de “El sabio” es una lección de vida. ¡No seas tú mismo! “El sabio” es el que se esfuerza por ser sabio. “El rico” es el que se esfuerza por ser más rico. Y eso es lo que hace que “El sabio” se haya convertido en un “hombre más sabio” que “El rico”. Y “El sabio” es el que se vale de la sab
Leopoldo Alas “clarin”	El centauro	https://covers.openlibrary.org/b/id/12774038-L.jpg	1916. Un centauro llega a un pequeño pueblo en plena Primera Guerra Mundial. No solo es un centauro, sino que también habla. Esto provoca un gran revuelo en la población, que está atravesando la Guerra y el miedo a que lleguen los alemanes. El centauro se hace pasar por un profesor que ha venido a enseñar a los niños del pueblo. La presencia del centauro hará que se abran sus mentes a los valores humanos que se están perdiendo en la Guerra.
Leopoldo Alas “clarin”	El cristo de la vega    		12 de agosto de 1897. La semana pasada, a los pocos días de cumplirse el centenario de su muerte, se celebró en la iglesia de San Lorenzo del Escorial, donde reposan sus restos, un acto conmemorativo en el que se leyó un discurso y se colocó una corona de flores en la estatua que, desde hace veinticinco años, preside el altar de la capilla del monasterio. El acto estuvo presidido por el cardenal Antonio Cañizares, arzobispo de Toledo y primado de España, y fue seguido de una misa en la que participaron los supervivientes de la asociación Leopoldo Alas, fundada en 1984 por los amigos del escritor y que cuenta con cerca de
Leopoldo Alas “clarin”	El cristo de la vega … de ribadeo		¡Ja!, exclama, al leer este libro, que me ha encantado, y que es una verdadera lectura agradable y divertida. Es una novela de costumbres, pero también una novela de ideas, porque Leopoldo Alas, como sabéis, fue un pensador y un escritor de gran calidad, que reflexiona en esta obra sobre los males y las virtudes de la sociedad de su tiempo. Y también de nuestros tiempos.
Leopoldo Alas “clarin”	El doctor pertinax		¡Abrázate y lee! Un médico, dos pacientes y un final desconocido. La última novela de Leopoldo Alas “Clarin”, escrita en 1900, es un misterio médico que sigue siendo actual. La trama se desarrolla en torno al doctor Pertinax, un médico que se desmaya mientras ve a dos pacientes enfermos. Al despertar, descubre que se ha desplazado a otro tiempo y lugar. La clave del enigma se encuentra en la misteriosa enfermedad de los pacientes.
Leopoldo Alas “clarin”	El entierro de la sardina	https://covers.openlibrary.org/b/id/8104955-L.jpg	¡Cinco clases de letras! Una obra maestra de Leopoldo Alas “Clarin”, El entierro de la sardina es una de las obras más importantes del modernismo literario. En este libro se narra la historia de un personaje que pretende hacerse pasar por un aristócrata para conseguir el amor de una dama. Alas “Clarin” crea una obra que es tanto comedia social como novela picaresca.
Leopoldo Alas “clarin”	El gallo de socrates		¡Qué hermoso libro! Un cuento que ha logrado que me haya quedado con la boca abierta desde la primera línea hasta el último. El Gallo de Sócrates es un cuento que me ha encantado y que os recomiendo con entusiasmo. Leopoldo Alas “Clarin” nos hace viajar en el tiempo con una historia en la que el lector se identifica con el protagonista y se ve reflejado en él. Un cuento lleno de sabiduría y que se lee con una gran facilidad y agilidad. ¡Bueno lector!
Leopoldo Alas “clarin”	El hombre de los estrenos	https://covers.openlibrary.org/b/id/4911387-L.jpg	¡Qué novedades nos tiene preparadas el hombre de los estrenos! Leopoldo Alas, en su libro El hombre de los estrenos, nos presenta una colección de textos donde se mezclan la ciencia, la filosofía y la literatura para entender la realidad del mundo en que vivimos. Un libro lleno de anécdotas, reflexiones y conjeturas que nos deja reflexionar sobre nuestro mundo.
Leopoldo Alas “clarin”	El oso mayor		¡Juro que esto no es una novela!, comienza El oso mayor, novela que Leopoldo Alas, conocido también como Clarín, publicó en 1895. El oso mayor es una novela de estilo realista, en la que se denuncian los vicios y la corrupción de la burguesía de su tiempo. A través de la historia de un hombre que se convierte en un multimillonario, Leopoldo Alas muestra cómo se consigue la riqueza y el poder en la sociedad de su tiempo.
Leopoldo Alas “clarin”	El pecado original	https://covers.openlibrary.org/b/id/7154155-L.jpg	La obra de teatro El pecado original, escrita por Leopoldo Alas “Clarin” en 1897, se trata de un drama de tres actos que recrea la vida de una pareja casada que vive en una gran finca. En este drama, Leopoldo Alas “Clarin” analiza los temas de la honra, la moral, el amor, el matrimonio y el escándalo en la burguesía del siglo XIX.
Leopoldo Alas “clarin”	El rey baltasar	https://covers.openlibrary.org/b/id/11622355-L.jpg	500 páginas de novela con una trama intrincada y un estilo de escritura exquisito. El rey Baltasar es una obra maestra de la literatura española, considerada una de las mejores novelas del siglo XIX. Leopoldo Alas “Clarin” logró crear un personaje, Baltasar, que es un híbrido entre la noblesa y la burguesía, y que refleja la sociedad de su tiempo, la España del siglo XIX. Es un libro que se convierte en un viaje a la historia y a la literatura, y que es imprescindible para entender la España de aquellos tiempos.
Leopoldo Alas “clarin”	El secreto (a voces)	https://covers.openlibrary.org/b/id/11866504-L.jpg	¡Novela maestra de Leopoldo Alas “Clarin”! La última obra publicada por el autor antes de morir en 1896, El secreto (a voces) es, según muchos, la mejor de ellas. La obra está escrita a través de un diálogo entre dos personajes, Isabel y Juan, y es la historia de una dama de la alta sociedad española que, para ocultar un secreto, se ve obligada a llevar una doble vida.
Leopoldo Alas “clarin”	El señor   	https://covers.openlibrary.org/b/id/14142063-L.jpg	El señor es la novela más famosa y a la vez más controvertida de Leopoldo Alas, Clarín, escrita a finales del siglo XIX. Es una obra maestra de la literatura española que narra la historia de Jacinto Benavente, un intelectual de la generación del 98, y de su esposa, Candelaria, una mujer de clase media burguesa. El texto explora temas como la clase, la educación, el amor y el matrimonio, y se centra en la vida cotidiana de la burguesía madrileña de la época. El señor es una obra de gran profundidad y riqueza literaria que sigue siendo estudiada y admirada por los lectores y los académicos de hoy en día.
Leopoldo Alas “clarin”	El sombrero del cura		¡Escándalo! Un cura que fuma, bebe y se casa con una mujer divorciada. El clero se escandaliza y la Inquisición lo excomulga. Pero el pueblo se ríe y el cura sigue fumando y bebiendo. El sombrero del cura es un libro que narra la historia de un cura rebelde que se olvida de los mandamientos de la iglesia.
Leopoldo Alas “clarin”	En el tren	https://covers.openlibrary.org/b/id/11622355-L.jpg	¡Este libro es una obsesión! En el tren, de Leopoldo Alas “Clarin”, es la primera novela de la literatura española en ser escrita en primera persona. El autor, con gran estilo y maestría, narra con detalles la vida de un viajero en tren desde Madrid hasta La Coruña. El lector se identificará con el protagonista y se leerá con mucho interés.
Leopoldo Alas “clarin”	En la drogueria		¡Muy interesante! Me gusta mucho esta antología. El lector no necesita saber nada sobre la literatura para disfrutar de esta obra. Alas “Clarin” es un autor muy leíble, con una gran capacidad de observación y un gran sentido del humor. Su estilo es claro y conciso. ¡Qué recomendación!
Leopoldo Alas “clarin”	La epoca... predicador		¡Cuántos libros se han escrito sobre el siglo XX, y todavía se escriben! Nosotros hemos decidido agrupar en esta sección algunos de los textos más interesantes para leer, para entender mejor el siglo XX. El libro que presentamos aquí es La epoca... predicador del escritor Leopoldo Alas "Clarin". Es un estudio sobre la religión y la superstición en el siglo XIX. Se trata de un texto clásico del pensamiento español que merece ser leído y estudiado. Esperamos que lo disfrutes.
Leopoldo Alas “clarin”	La fantasia de un delegado de hacienda		¡Qué genial es ser un delegado de hacienda!, reflexiona Leopoldo Alas “Clarin” en esta obra, en la que se burla de la burocracia y del sistema político español del siglo XIX. La fantasía de un delegado de hacienda es una sátira en la que se denuncia el abuso y la corrupción de la Administración pública.
Leopoldo Alas “clarin”	La fracionilla de taravilla		¡La fracionilla de taravilla! Es una obra maestra del autor que se publicó en 1892 y sigue siendo actual y cómica en la actualidad. Leopoldo Alas “clarin” nos presenta en este libro una sátira de la burguesía de su tiempo, pero que aún se puede identificar con la sociedad actual. Un texto lleno de humor, ironía y sarcasmo que refleja la vida cotidiana de la burguesía en la España de principios del siglo XX.
Leopoldo Alas “clarin”	La medica	https://covers.openlibrary.org/b/id/10100195-L.jpg	¡Nueva edición de este clásico de la literatura castellana! La Medica es un claro ejemplo de lo que fue la generación del 98 y de lo que es la literatura modernista. Leopoldo Alas “Clarin” escribió La Medica en 1883, cuando se encontraba en plena madurez literaria. Es, sin duda, una obra maestra de la literatura, que se convirtió en un referente de la literatura modernista y que se lee con interés en la actualidad.
Leopoldo Alas “clarin”	La regenta	https://covers.openlibrary.org/b/id/11622355-L.jpg	¡Qué libro para disfrutar! La Regenta es una novela que habla del amor, del sexo, del deseo, del poder, de la religión, de la muerte, de la pasión, del arte, de la literatura, de la política, de la sociedad y de todo lo que es humano. La Regenta es un libro que habla de todo, porque habla del ser, del ser humano. La Regenta es el mejor libro de Leopoldo Alas “Clarin”, pero también es un libro que ha sido impreso, reimpreso y reimpreso en miles de ocasiones, porque es un libro que se lee, se relee y se quiere leer. ¡Qué libro para disfrutar!
Leopoldo Alas “clarin”	La ronca	https://covers.openlibrary.org/b/id/13731161-L.jpg	¡Cuidado con la ronca! El autor del Quijote de la Mente, Leopoldo Alas “Clarin”, se dedica en este libro a analizar el fenómeno de la ronca que nos llama la atención de todos los días. Se trata de un libro que nos hace reflexionar sobre el ruido que generamos en nuestro entorno y sobre la necesidad de cuidarnos de él para mejorar nuestra salud y la de los demás.
Leopoldo Alas “clarin”	La rosa de oro	https://covers.openlibrary.org/b/id/8104955-L.jpg	¡La rosa de oro es un clásico de la literatura española! Narrado por el propio Leopoldo Alas “Clarin”, es una novela autobiográfica que describe la vida en la corte de Isabel la Católica, el arte, la literatura y la política de la época, y que se convirtió en un referente para escritores como Galdós, Unamuno, Blasco Ibáñez y Valle Inclán.
Leopoldo Alas “clarin”	La yernocracia	https://covers.openlibrary.org/b/id/13695603-L.jpg	¡Qué bien sabe Leopoldo Alas de cómo funciona la política! En su obra La yernocracia, publicada en 1899, describe con sutileza cómo los hijos de los políticos se consagran a la política como una forma de mantener el poder familiar. El autor, que también se llama Leopoldo, anticipa con precisión la dinástica política que se ve en la actualidad en muchos países. Un texto que se lee con asombro y sorprende por su actualidad.
Leopoldo Alas “clarin”	Las dos cajas	https://covers.openlibrary.org/b/id/8104955-L.jpg	¡Las dos cajas! es un libro de Leopoldo Alas “Clarin” que sigue la historia de dos cajas, la primera se llama “caja de lo que sabemos” y la segunda “caja de lo que desconocemos”. Un libro que se aleja del formato académico y se acerca al de la literatura, aplicando una metáfora para explicarnos los misterios de la ciencia, la filosofía y la vida cotidiana.
Leopoldo Alas “clarin”	Los imitadores de campoamor		Óscar Esquivel, el protagonista de Los imitadores de campoamor, es un hombre de veinticinco años, de familia acomodada, con una formación profesional en Ciencias Económicas y una gran pasión por la música. Óscar es un joven que vive en una ciudad, donde la vida es rápida y exigente, y que ha decidido abandonar la vida cotidiana para ir a vivir a la campiña, a la finca de su tío, con la intención de escribir una obra de teatro. Pero eso no es todo: Óscar también ha decidido vivir como un campesino, con la intención de descubrir la verdadera vida.
Leopoldo Alas “clarin”	Medalla    	https://covers.openlibrary.org/b/id/8104955-L.jpg	¡Cuántas veces os heis repetido que el mejor libro es el que lees de principio a fin y sin interrupción! Esas medallas que le pongo a mis amigos cuando les doy un libro son el símbolo de esa promesa.
